date,open_value,high_value,low_value,last_value,turnover,symbol
2024-05-06,2814.05,2815.98,2800.92,2815.98,501502.69,crobex
2024-05-07,2815.98,2815.98,2808.45,2810.54,503152.9,crobex
2024-05-08,2810.54,2812.7,2799.32,2799.32,719920.06,crobex
2024-05-09,2799.32,2805.4,2791.14,2805.4,1219683.57,crobex
2024-05-10,2793.66,2796.53,2785.1,2795.97,729676.9,crobex
2024-05-13,2795.97,2803.52,2789.37,2799.41,928160.16,crobex
2024-05-14,2799.41,2811.26,2796.67,2811.26,579089.41,crobex
2024-05-15,2808.71,2817.64,2799.12,2816.25,726177.05,crobex
2024-05-16,2812.33,2822.61,2812.33,2822.34,652181.03,crobex
2024-05-17,2822.34,2831.85,2817.52,2825.63,1132024.42,crobex
2024-05-20,2825.63,2837.54,2824.43,2831.86,1232768.02,crobex
2024-05-21,2830.7,2833.19,2815.09,2828.07,799806.66,crobex
2024-05-22,2828.07,2838.11,2819.71,2832.64,725662.09,crobex
2024-05-23,2832.87,2836.49,2821.07,2828.37,1221086.08,crobex
2024-05-24,2828.37,2833.72,2825.86,2829.1,409696.96,crobex
2024-05-27,2829.1,2831.96,2817.73,2823.8,520934.35,crobex
2024-05-28,2823.8,2825.76,2808.6,2821.47,628250.23,crobex
2024-05-29,2817.55,2825.48,2800.82,2806.36,798614.16,crobex
2024-05-31,2807.21,2808.21,2801.61,2806.07,864720.61,crobex
2024-06-03,2806.07,2816.13,2801.52,2807.9,494211.38,crobex
2024-06-04,2807.9,2816.21,2802.88,2813.62,676310.96,crobex
2024-06-05,2813.62,2813.62,2795.67,2795.67,593254.11,crobex
2024-06-06,2795.8,2806.16,2792.77,2803.1,1225493.33,crobex
2024-06-07,2803.22,2803.22,2789.51,2802.99,465337.89,crobex
2024-06-10,2802.99,2805.19,2792.19,2800.43,560167.84,crobex
2024-06-11,2800.43,2812.55,2800.43,2811.18,376947.95,crobex
2024-06-12,2808.71,2820.41,2803.82,2820.1,1371786.62,crobex
2024-06-13,2820.1,2820.1,2803.08,2807.74,624828.26,crobex
2024-06-14,2807.74,2822.3,2806.57,2808.27,1052229,crobex
2024-06-17,2808.27,2817.94,2802.53,2807.34,1119456.56,crobex
2024-06-18,2807.34,2815.35,2806.66,2810.82,393585.44,crobex
2024-06-19,2810.82,2819.26,2804.8,2813.06,655326.33,crobex
2024-06-20,2813.69,2820.21,2811.83,2818.3,649786.44,crobex
2024-06-21,2818.88,2823.29,2813.65,2817.87,1070607.65,crobex
2024-06-24,2817.87,2822.5,2811.65,2819.35,851873.03,crobex
2024-06-25,2818.29,2827.6,2813.23,2813.33,845678.55,crobex
2024-06-26,2813.33,2824.17,2810.29,2811.26,1109782.77,crobex
2024-06-27,2811.26,2820.84,2809.35,2820.84,519013.66,crobex
2024-06-28,2820.84,2829.79,2814.55,2829.79,612333.84,crobex
2024-07-01,2829.79,2831.29,2815.28,2821.09,1096021.74,crobex
2024-07-02,2811.8,2817.76,2807.85,2814.36,635600.3,crobex
2024-07-03,2814.02,2827.39,2812.16,2812.16,1114973.92,crobex
2024-07-04,2812.02,2829.07,2812.02,2826.12,464662.01,crobex
2024-07-05,2826.12,2826.12,2811.45,2813.13,570513.27,crobex
2024-07-08,2813.13,2820.66,2811.22,2818.52,795528.35,crobex
2024-07-09,2819.1,2829.09,2817.08,2829.09,296922.28,crobex
2024-07-10,2830.25,2837.3,2817.61,2823.84,3804985.88,crobex
2024-07-11,2823.84,2827.89,2818.9,2820.59,854423.68,crobex
2024-07-12,2819.81,2865.01,2819.81,2865.01,1024657.69,crobex
2024-07-15,2864.82,2889.92,2853.35,2883.39,1776237.96,crobex
2024-07-16,2886.87,2904.46,2884.06,2884.06,1445678.96,crobex
2024-07-17,2884.06,2895.08,2884.06,2893.38,1355356.3,crobex
2024-07-18,2893.38,2903.25,2884.28,2901.56,2265974.06,crobex
2024-07-19,2902.22,2918.91,2901.56,2904.95,1165369.56,crobex
2024-07-22,2904.95,2906.28,2898.35,2900.5,514124.85,crobex
2024-07-23,2900.36,2910.35,2899.45,2902.57,981133.56,crobex
2024-07-24,2902.57,2923.32,2902.33,2909.88,2110488.83,crobex
2024-07-25,2909.75,2943.82,2909.75,2930.62,2024314.24,crobex
2024-07-26,2930.62,2959.24,2930.62,2956.29,2294522.44,crobex
2024-07-29,2958.25,2995.94,2956.63,2985.95,1916276.47,crobex
2024-07-30,2986.08,3004.04,2977.64,2987.41,1380003.12,crobex
2024-07-31,2986.85,2990.44,2966.15,2987.5,1252929.72,crobex
2024-08-01,2987.63,2993.65,2967.85,2985.38,1251489.27,crobex
2024-08-02,2984.28,2984.28,2956.99,2972.28,536478.98,crobex
2024-08-06,2968.88,2968.88,2893.61,2923.56,1348182.08,crobex
2024-08-07,2923.96,2933.51,2917.85,2921.3,582544.82,crobex
2024-08-08,2922.58,2930.08,2918.54,2930.08,595806.56,crobex
2024-08-09,2930.12,2935.09,2922.09,2926.33,584780.38,crobex
2024-08-12,2926.51,2946.26,2921.27,2946.26,694600.37,crobex
2024-08-13,2946.26,2953.55,2938.27,2951.94,601688.1,crobex
2024-08-14,2951.9,2955.14,2947.02,2948.1,307971.13,crobex
2024-08-16,2944.7,2950.99,2939.82,2945.1,208578.58,crobex
2024-08-19,2946.15,2960.87,2944.94,2951.73,555164.23,crobex
2024-08-20,2952.31,2973.05,2949.9,2970.26,937184.72,crobex
2024-08-21,2969.6,2973.06,2961.83,2968.62,300377.21,crobex
2024-08-22,2968.62,2971.73,2964.16,2967.65,628105.32,crobex
2024-08-23,2967.31,2967.65,2951.93,2956.06,578366.59,crobex
2024-08-26,2955.17,2955.17,2934.48,2937.96,403713.74,crobex
2024-08-27,2937.96,2943.4,2932.64,2932.68,603243.19,crobex
2024-08-28,2931.75,2943.16,2931.75,2942.91,480054.35,crobex
2024-08-29,2945.12,2947.85,2928.19,2944.47,680335.2,crobex
2024-08-30,2944.47,2947.01,2937.33,2944.16,547635.99,crobex
2024-09-02,2944.2,2945.45,2934.96,2942.09,551502.62,crobex
2024-09-03,2942.09,2943.57,2929.57,2940.82,800137.14,crobex
2024-09-04,2940.82,2942.25,2932.73,2942.25,773179.28,crobex
2024-09-05,2942.25,2954.89,2940.16,2954.76,466002.45,crobex
2024-09-06,2954.86,2955.13,2943.46,2943.58,493434.45,crobex
2024-09-09,2944.43,2956.02,2935.57,2949.91,546512.88,crobex
2024-09-10,2949.91,2956.61,2947.19,2954.39,1050383.04,crobex
2024-09-11,2952.44,2958.09,2950,2953.75,905460.59,crobex
2024-09-12,2953.75,2958.15,2944.72,2957.57,955929.93,crobex
2024-09-13,2956.59,2957.53,2946.58,2947.74,655784,crobex
2024-09-16,2947.08,2948.84,2940.69,2948.84,712324.24,crobex
2024-09-17,2948.84,2953.98,2940.68,2945.37,1115892.02,crobex
2024-09-18,2945.37,2948.93,2937.06,2948.93,555543.15,crobex
2024-09-19,2952.33,2958.16,2949.33,2957,209374.25,crobex
2024-09-20,2959.32,2959.74,2923,2923,1835745.23,crobex
2024-09-23,2923,2934.94,2923,2926.33,757470.84,crobex
2024-09-24,2926.33,2941.57,2926.33,2933.8,751836.44,crobex
2024-09-25,2933.8,2944.78,2930.76,2944.4,499406.24,crobex
2024-09-26,2943.48,2949.46,2939.91,2947.03,1097921.73,crobex
2024-09-27,2947.03,2953.88,2943.13,2953.88,700292.51,crobex
2024-09-30,2952.75,2955.6,2937.3,2938.3,636485.65,crobex
2024-10-01,2938.3,2948.41,2938.3,2940.79,805454.38,crobex
2024-10-02,2940.79,2940.79,2931.66,2935.79,633450.06,crobex
2024-10-03,2935.79,2943.99,2935.52,2943.79,620864.18,crobex
2024-10-04,2943.79,2946.23,2940.99,2941.71,423207.46,crobex
2024-10-07,2941.71,2943.04,2934.11,2941.71,1231205.63,crobex
2024-10-08,2941.71,2947.29,2935.92,2945,585411.02,crobex
2024-10-09,2945,2951.21,2942.55,2944.53,716364.2,crobex
2024-10-10,2945.54,2973.23,2945.54,2971.8,1467377.25,crobex
2024-10-11,2972.99,2980.23,2967.53,2979.29,1119000.34,crobex
2024-10-14,2979.29,3005.65,2975.01,3005.65,3609222.74,crobex
2024-10-15,3005.53,3011.61,2998.73,3008.27,4352033.9,crobex
2024-10-16,3006.74,3015.56,2996.48,3009.75,3719385.28,crobex
2024-10-17,3010.88,3037.57,3009.99,3037.48,2200283.13,crobex
2024-10-18,3037.48,3042.69,3028.76,3030.26,920335.98,crobex
2024-10-21,3030.26,3041.1,3021.8,3035.09,1097052.64,crobex
2024-10-22,3038.88,3044.88,3031.5,3043.31,1239051.55,crobex
2024-10-23,3042.38,3060.88,3038.87,3056.22,1075444.3,crobex
2024-10-24,3056.22,3064.56,3048.94,3053.66,1535583.92,crobex
2024-10-25,3054.58,3067.2,3046.39,3053.05,965297.92,crobex
2024-10-28,3053.05,3061.85,3045.05,3055.81,1841930.06,crobex
2024-10-29,3057.07,3063.33,3039.65,3041.79,1150501.42,crobex
2024-10-30,3041.79,3063.16,3041.79,3058.9,1272479.93,crobex
2024-10-31,3058.9,3069.98,3041.31,3062.9,1800079.43,crobex
2024-11-04,3063.04,3063.04,3036.89,3038.26,1075797.22,crobex
2024-11-05,3036.4,3058.74,3036.4,3052.21,804230.86,crobex
2024-11-06,3052.21,3052.65,3044.4,3052.04,1052993.94,crobex
2024-11-07,3052.97,3059.44,3049.41,3057.9,636001.14,crobex
2024-11-08,3057.9,3076.36,3051.62,3076.36,1677669.72,crobex
2024-11-11,3076.36,3084.25,3067.67,3084.25,1329625.84,crobex
2024-11-12,3083.23,3117.76,3083.23,3097.62,989410.86,crobex
2024-11-13,3097.62,3117.71,3091.59,3114.76,802377.84,crobex
2024-11-14,3114.76,3138.7,3114.76,3128.8,1002758.65,crobex
2024-11-15,3128.8,3133.45,3120.22,3128.28,703380.8,crobex
2024-11-19,3127.14,3128.79,3110.85,3126.55,847050.02,crobex
2024-11-20,3126.55,3131.16,3114.06,3128.33,712223.05,crobex
2024-11-21,3128.33,3133.53,3113.25,3125.03,1161159.38,crobex
2024-11-22,3125.03,3125.03,3114.7,3118.45,838772.58,crobex
2024-11-25,3116.61,3126.67,3110.46,3124.46,898594.7,crobex
2024-11-26,3124.46,3142.08,3119.21,3142.08,977416.09,crobex
2024-11-27,3145.76,3176.89,3145.76,3166.88,1271049.43,crobex
2024-11-28,3166.88,3169.31,3134.95,3158.67,1648584.52,crobex
2024-11-29,3158.67,3167.69,3130.68,3161.64,837247.24,crobex
2024-12-02,3160.11,3174.88,3153.04,3158.14,995501.6,crobex
2024-12-03,3158.14,3174.14,3158.14,3162.72,1259072.9,crobex
2024-12-04,3163.37,3167.52,3133.66,3136.17,1240675.52,crobex
2024-12-05,3134.33,3153.51,3134.33,3153.51,712173.27,crobex
2024-12-06,3153.51,3154.32,3136.05,3143.73,960724.72,crobex
2024-12-09,3143.73,3150.94,3132.36,3147.24,711234.17,crobex
2024-12-10,3147.24,3165.48,3147.24,3156.22,1024712.2,crobex
2024-12-11,3158.06,3173.44,3157.5,3172.74,892870.12,crobex
2024-12-12,3172.74,3194.08,3166.11,3189.65,1383989.7,crobex
2024-12-13,3189.81,3196.12,3185.52,3193.77,999956.81,crobex
2024-12-16,3193.65,3197.71,3187.31,3194.84,839277.12,crobex
2024-12-17,3194.84,3217.01,3193.71,3210.19,1314520.65,crobex
2024-12-18,3215.78,3227.41,3208.75,3222.34,1621018.31,crobex
2024-12-19,3222.34,3228.09,3199.07,3207.13,1030092.24,crobex
2024-12-20,3207.13,3207.47,3187.31,3198.12,981510.15,crobex
2024-12-23,3199.25,3203.66,3191.09,3203.66,1067926.97,crobex
2024-12-27,3203.66,3213.74,3197.17,3200.65,1507152.79,crobex
2024-12-30,3200.65,3208.11,3172.02,3191.15,2025608.7,crobex
2025-01-02,3191.15,3213.97,3183.73,3198.87,1133551.7,crobex
2025-01-03,3202.05,3204.53,3191.26,3191.37,871856.79,crobex
2025-01-07,3193.24,3214.86,3189.83,3214.86,1224254.16,crobex
2025-01-08,3214.86,3260.29,3208.91,3260.29,3468472.21,crobex
2025-01-09,3258.42,3299.75,3256.96,3299.75,2337532.6,crobex
2025-01-10,3299.75,3332.26,3287.71,3330.89,2318826.17,crobex
2025-01-13,3326.92,3346.32,3318.34,3345.04,3254547.24,crobex
2025-01-14,3345.81,3365.43,3345.4,3365.43,3110301.25,crobex
2025-01-15,3369.41,3369.7,3348.52,3358.91,1494174.12,crobex
2025-01-16,3360.04,3374.53,3358.73,3373.08,1371471.62,crobex
2025-01-17,3371.21,3381,3362.22,3367.16,1268040.31,crobex
2025-01-20,3367.16,3388.98,3363.31,3384.2,1747501.42,crobex
2025-01-21,3385.03,3402.94,3381.26,3402.51,1203951.72,crobex
2025-01-22,3403.45,3419.26,3402.43,3414.26,2128147.02,crobex
2025-01-23,3414.26,3443.58,3414.26,3442.85,1774629.48,crobex
2025-01-24,3442.85,3464.84,3441.72,3461.26,1610144.52,crobex
2025-01-27,3462.19,3466.44,3435.75,3454.09,1495909.37,crobex
2025-01-28,3453.16,3460.64,3446.5,3458.78,1437631.32,crobex
2025-01-29,3462.47,3471.71,3457.44,3466.6,1159647.45,crobex
2025-01-30,3466.6,3472.09,3457.96,3472.09,973152.32,crobex
2025-01-31,3472.09,3483.72,3465.14,3481.33,775331.66,crobex
2025-02-03,3477.36,3477.36,3435.65,3440.77,1743815.98,crobex
2025-02-04,3439.84,3449.02,3430.64,3445.69,1004678.97,crobex
2025-02-05,3445.88,3464.68,3443.23,3463.34,842548.19,crobex
2010-02-02,97.4,97.4,97.4,97.4,0,crobis
2010-02-03,98.06,98.06,98.06,98.06,0,crobis
2010-02-04,98.01,98.01,98.01,98.01,0,crobis
2010-02-05,97.92,97.92,97.92,97.92,0,crobis
2010-02-08,97.9,97.9,97.9,97.9,0,crobis
2010-02-09,97.93,97.93,97.93,97.93,0,crobis
2010-02-10,97.93,98.06,97.93,98.06,178503.86,crobis
2010-02-11,97.84,97.84,97.84,97.84,0,crobis
2010-02-12,97.84,97.84,97.84,97.84,0,crobis
2010-02-15,97.84,97.84,97.84,97.84,0,crobis
2010-02-16,97.9,97.9,97.9,97.9,0,crobis
2010-02-17,97.93,97.93,97.93,97.93,0,crobis
2010-02-18,98.02,98.02,98.02,98.02,0,crobis
2010-02-19,98.04,98.04,98.04,98.04,0,crobis
2010-02-22,98.07,98.07,98.07,98.07,0,crobis
2010-02-23,98.09,98.09,98.09,98.09,0,crobis
2010-02-24,98.17,98.17,98.17,98.17,0,crobis
2010-02-25,98.19,98.19,98.19,98.19,0,crobis
2010-02-26,98.19,98.19,97.98,97.98,93772.77,crobis
2010-03-01,97.74,97.74,97.74,97.74,0,crobis
2010-03-02,97.69,97.69,97.69,97.69,0,crobis
2010-03-03,96.92,96.92,96.92,96.92,0,crobis
2010-03-04,96.84,96.84,96.84,96.84,0,crobis
2010-03-05,96.96,96.96,96.96,96.96,0,crobis
2010-03-08,96.92,96.92,96.92,96.92,0,crobis
2010-03-09,96.92,96.92,96.92,96.92,341576.86,crobis
2010-03-10,96.93,96.93,96.93,96.93,0,crobis
2010-03-11,96.94,96.94,96.92,96.92,106733.79,crobis
2010-03-12,96.86,96.86,96.86,96.86,0,crobis
2010-03-15,96.86,96.86,96.8,96.8,503375.59,crobis
2010-03-16,96.98,96.98,96.98,96.98,0,crobis
2010-03-17,97.05,97.05,97.05,97.05,0,crobis
2010-03-18,97.08,97.08,97.08,97.08,0,crobis
2010-03-19,97.08,97.14,97.08,97.14,101012.75,crobis
2010-03-22,97.14,97.14,97.13,97.13,372287.48,crobis
2010-03-23,97.15,97.15,97.15,97.15,0,crobis
2010-03-24,96.85,96.85,96.85,96.85,337351.58,crobis
2010-03-25,96.86,97.18,96.86,97.18,329402.12,crobis
2010-03-26,97.18,97.18,97.07,97.07,27125.42,crobis
2010-03-29,97.01,97.01,97.01,97.01,0,crobis
2010-03-30,97.01,97.01,97.01,97.01,0,crobis
2010-03-31,97.02,97.02,97.02,97.02,0,crobis
2010-04-01,97.02,97.02,96.84,96.84,2823279.58,crobis
2010-04-06,97.35,97.35,97.35,97.35,0,crobis
2010-04-07,97.35,97.35,97.22,97.22,175930.48,crobis
2010-04-08,97.26,97.26,97.26,97.26,0,crobis
2010-04-09,97.21,97.21,97.21,97.21,0,crobis
2010-04-12,97.21,97.21,97.17,97.17,7753.05,crobis
2010-04-13,97.17,97.17,97.17,97.17,54498.5,crobis
2010-04-14,97.12,97.12,97.12,97.12,0,crobis
2010-04-15,97.19,97.19,97.19,97.19,0,crobis
2010-04-16,97.18,97.18,97.18,97.18,0,crobis
2010-04-19,97.2,97.2,97.2,97.2,0,crobis
2010-04-20,97.26,97.26,97.26,97.26,0,crobis
2010-04-21,97.31,97.31,97.31,97.31,0,crobis
2010-04-22,97.31,97.31,97.31,97.31,0,crobis
2010-04-23,97.32,97.42,97.32,97.42,550646.27,crobis
2010-04-26,97.47,97.47,97.47,97.47,0,crobis
2010-04-27,97.43,97.43,97.43,97.43,0,crobis
2010-04-28,97.5,97.5,97.5,97.5,0,crobis
2010-04-29,97.44,97.44,97.44,97.44,0,crobis
2010-04-30,97.5,97.5,97.5,97.5,0,crobis
2010-05-03,97.52,97.52,97.52,97.52,0,crobis
2010-05-04,97.36,97.36,97.36,97.36,0,crobis
2010-05-05,97.37,97.37,97.37,97.37,0,crobis
2010-05-06,97.37,97.37,97.3,97.3,182371.84,crobis
2010-05-07,97.34,97.34,97.34,97.34,0,crobis
2010-05-10,97.34,97.35,97.34,97.35,29150.06,crobis
2010-05-11,97.32,97.32,97.32,97.32,0,crobis
2010-05-12,97.3,97.3,97.3,97.3,0,crobis
2010-05-13,97.38,97.38,97.38,97.38,0,crobis
2010-05-14,97.36,97.36,97.36,97.36,0,crobis
2010-05-17,97.4,97.4,97.4,97.4,0,crobis
2010-05-18,97.42,97.42,97.42,97.42,0,crobis
2010-05-19,97.43,97.43,97.43,97.43,0,crobis
2010-05-20,97.38,97.38,97.38,97.38,0,crobis
2010-05-21,97.33,97.33,97.33,97.33,0,crobis
2010-05-24,97.33,97.33,97.32,97.32,12735.31,crobis
2010-05-25,97.3,97.3,97.3,97.3,0,crobis
2010-05-26,97.33,97.33,97.33,97.33,0,crobis
2010-05-27,97.33,97.33,97.33,97.33,0,crobis
2010-05-28,97.15,97.15,97.15,97.15,0,crobis
2010-05-31,97.25,97.25,97.25,97.25,0,crobis
2010-06-01,97.2,97.2,97.2,97.2,0,crobis
2010-06-02,97.3,97.3,97.3,97.3,0,crobis
2010-06-04,97.3,97.3,97.1,97.1,206091.88,crobis
2010-06-07,97.1,97.1,96.89,96.89,117590.92,crobis
2010-06-08,96.89,96.89,96.85,96.85,4288.36,crobis
2010-06-09,96.85,96.85,96.79,96.79,38637.93,crobis
2010-06-10,96.87,96.87,96.87,96.87,0,crobis
2010-06-11,96.86,96.86,96.86,96.86,0,crobis
2010-06-14,96.77,96.77,96.77,96.77,0,crobis
2010-06-15,96.87,96.87,96.87,96.87,458366.67,crobis
2010-06-16,96.83,96.83,96.83,96.83,0,crobis
2010-06-17,96.84,96.84,96.55,96.55,19173.69,crobis
2010-06-18,96.6,96.6,96.6,96.6,0,crobis
2010-06-21,96.58,96.58,96.58,96.58,0,crobis
2010-06-23,96.35,96.35,96.35,96.35,0,crobis
2010-06-24,96.33,96.33,96.33,96.33,0,crobis
2010-06-28,96.39,96.39,96.39,96.39,0,crobis
2010-06-29,96.21,96.21,96.21,96.21,0,crobis
2010-06-30,96.21,96.21,96.15,96.15,94375.37,crobis
2010-07-01,96.18,96.18,96.18,96.18,0,crobis
2010-07-02,96.07,96.07,96.07,96.07,0,crobis
2010-07-05,96.09,96.09,96.09,96.09,0,crobis
2010-07-06,96.09,96.09,96.09,96.09,0,crobis
2010-07-07,96.19,96.19,96.19,96.19,0,crobis
2010-07-08,96.17,96.17,96.17,96.17,0,crobis
2010-07-09,96.19,96.19,96.19,96.19,0,crobis
2010-07-12,96.09,96.09,96.09,96.09,0,crobis
2010-07-13,96.09,96.13,96.09,96.13,26942.73,crobis
2010-07-14,96.13,96.13,95.98,95.98,483477.54,crobis
2010-07-15,95.98,96.27,95.98,96.27,1977385.18,crobis
2010-07-16,96.26,96.26,96.26,96.26,478510.95,crobis
2010-07-19,96.17,96.17,96.17,96.17,287056.18,crobis
2010-07-20,96.17,96.17,95.99,95.99,191817.98,crobis
2010-07-21,96.02,96.02,96.02,96.02,0,crobis
2010-07-22,95.96,95.96,95.96,95.96,162743.82,crobis
2010-07-23,95.95,95.96,95.95,95.96,1138564.51,crobis
2010-07-26,95.88,95.88,95.88,95.88,0,crobis
2010-07-27,95.88,95.88,95.87,95.87,481737.34,crobis
2010-07-28,95.87,95.91,95.87,95.91,289684.74,crobis
2010-07-29,95.99,95.99,95.99,95.99,0,crobis
2010-07-30,95.99,95.99,95.99,95.99,0,crobis
2010-08-02,96.1,96.1,96.1,96.1,0,crobis
2010-08-03,96.1,96.17,96.1,96.17,873328.14,crobis
2010-08-04,96.3,96.3,96.3,96.3,0,crobis
2010-08-09,96.28,96.28,96.28,96.28,97908.95,crobis
2010-08-10,96.27,96.36,96.27,96.36,490045.39,crobis
2010-08-11,96.36,96.5,96.36,96.5,2707.55,crobis
2010-08-12,96.5,96.53,96.5,96.53,1178001.01,crobis
2010-08-13,96.54,96.54,96.54,96.54,0,crobis
2010-08-16,96.54,96.54,96.51,96.51,62866.58,crobis
2010-08-17,96.51,96.52,96.51,96.52,1032664.07,crobis
2010-08-18,96.52,96.52,96.52,96.52,3129989.49,crobis
2010-08-19,96.52,96.52,96.41,96.41,1222731.39,crobis
2010-08-20,96.41,96.42,96.41,96.42,660423.58,crobis
2010-08-23,96.31,96.31,96.31,96.31,0,crobis
2010-08-24,96.32,96.37,96.32,96.37,345107.25,crobis
2010-08-25,96.37,96.4,96.37,96.4,393457.44,crobis
2010-08-26,96.35,96.35,96.35,96.35,0,crobis
2010-08-27,96.34,96.34,96.34,96.34,0,crobis
2010-08-30,96.35,96.35,96.35,96.35,0,crobis
2010-08-31,96.29,96.29,96.29,96.29,0,crobis
2010-09-01,96.31,96.31,96.31,96.31,0,crobis
2010-09-02,96.3,96.3,96.3,96.3,0,crobis
2010-09-03,96.28,96.28,96.28,96.28,0,crobis
2010-09-06,96.28,96.28,96.28,96.28,0,crobis
2010-09-07,96.29,96.29,96.29,96.29,0,crobis
2010-09-08,96.3,96.3,96.3,96.3,0,crobis
2010-09-09,96.34,96.34,96.34,96.34,0,crobis
2010-09-10,96.4,96.4,96.4,96.4,43915.66,crobis
2010-09-13,96.37,96.37,96.37,96.37,0,crobis
2010-09-14,96.36,96.36,96.36,96.36,0,crobis
2010-09-15,96.36,96.36,96.36,96.36,0,crobis
2010-09-16,96.39,96.39,96.39,96.39,0,crobis
2010-09-17,96.41,96.41,96.41,96.41,0,crobis
2010-09-20,96.4,96.4,96.23,96.23,176889.07,crobis
2010-09-21,96.32,96.32,96.32,96.32,0,crobis
2010-09-22,96.32,96.4,96.32,96.4,328875.52,crobis
2010-09-23,96.41,96.41,96.41,96.41,0,crobis
2010-09-24,96.41,96.41,96.39,96.39,1003216.06,crobis
2010-09-27,96.42,96.42,96.42,96.42,0,crobis
2010-09-28,96.41,96.41,96.41,96.41,0,crobis
2010-09-29,96.46,96.46,96.46,96.46,0,crobis
2010-09-30,96.31,96.31,96.31,96.31,0,crobis
2010-10-01,96.31,96.31,96.16,96.16,13041.67,crobis
2010-10-04,96.12,96.12,96.12,96.12,0,crobis
2010-10-05,96.1,96.1,96.1,96.1,0,crobis
2010-10-06,96.17,96.17,96.17,96.17,7402.8,crobis
2010-10-07,96.18,96.22,96.18,96.22,181168.24,crobis
2010-10-11,96.13,96.13,96.13,96.13,0,crobis
2010-10-12,96.1,96.1,96.1,96.1,0,crobis
2010-10-13,96.11,96.11,96.11,96.11,0,crobis
2010-10-14,96.09,96.09,96.09,96.09,0,crobis
2010-10-15,96.09,96.12,96.09,96.12,506879.35,crobis
2010-10-18,96.11,96.11,96.11,96.11,2286.85,crobis
2010-10-19,96.13,96.13,96.13,96.13,0,crobis
2010-10-20,96.13,96.13,96.13,96.13,0,crobis
2010-10-21,96.17,96.17,96.17,96.17,0,crobis
2010-10-22,96.3,96.3,96.3,96.3,0,crobis
2010-10-25,96.12,96.12,96.12,96.12,0,crobis
2010-10-26,96.33,96.33,96.33,96.33,0,crobis
2010-10-27,96.25,96.25,96.25,96.25,0,crobis
2010-10-28,96.28,96.28,96.28,96.28,0,crobis
2010-10-29,96.21,96.21,96.21,96.21,0,crobis
2010-11-02,96.21,96.21,96.21,96.21,0,crobis
2010-11-03,96.21,96.21,96.11,96.11,99890.68,crobis
2010-11-04,96.19,96.19,96.19,96.19,0,crobis
2010-11-05,96.25,96.25,96.25,96.25,0,crobis
2010-11-08,96.24,96.24,96.24,96.24,0,crobis
2010-11-09,96.24,96.24,96.21,96.21,2027.2,crobis
2010-11-10,96.21,96.24,96.21,96.24,92930.56,crobis
2010-11-11,96.24,96.24,96.19,96.19,1014910.73,crobis
2010-11-12,96.15,96.15,96.15,96.15,0,crobis
2010-11-15,96.15,96.15,96.06,96.06,503697.27,crobis
2010-11-16,95.9,95.9,95.9,95.9,0,crobis
2010-11-17,95.83,95.83,95.83,95.83,0,crobis
2010-11-18,95.75,95.75,95.75,95.75,0,crobis
2010-11-19,95.82,95.82,95.82,95.82,0,crobis
2010-11-22,95.85,95.85,95.85,95.85,0,crobis
2010-11-23,95.85,95.92,95.85,95.92,615833.83,crobis
2010-11-24,95.92,95.92,95.92,95.92,1012122.76,crobis
2010-11-25,95.98,95.98,95.98,95.98,0,crobis
2010-11-26,95.98,95.98,95.93,95.93,18951.66,crobis
2010-11-29,95.93,95.93,95.85,95.85,1700486.04,crobis
2010-11-30,95.85,95.85,95.77,95.77,263454.77,crobis
2010-12-01,95.76,95.76,95.76,95.76,0,crobis
2010-12-02,95.77,95.77,95.77,95.77,0,crobis
2010-12-03,95.85,95.85,95.85,95.85,0,crobis
2010-12-06,95.69,95.69,95.69,95.69,0,crobis
2010-12-07,95.89,95.89,95.89,95.89,0,crobis
2010-12-08,95.96,95.96,95.96,95.96,0,crobis
2010-12-09,95.93,95.93,95.93,95.93,0,crobis
2010-12-10,95.93,96.04,95.93,96.04,203203.49,crobis
2010-12-13,96.08,96.08,96.08,96.08,0,crobis
2010-12-14,96.01,96.01,96.01,96.01,0,crobis
2010-12-15,96.01,96.01,95.98,95.98,12261.45,crobis
2010-12-16,95.94,95.94,95.94,95.94,0,crobis
2010-12-17,96.05,96.05,96.05,96.05,0,crobis
2010-12-20,96.05,96.05,95.96,95.96,325440.96,crobis
2010-12-21,95.79,95.79,95.79,95.79,0,crobis
2010-12-22,95.51,95.51,95.51,95.51,0,crobis
2010-12-23,95.51,95.51,95.42,95.42,200396.49,crobis
2010-12-24,95.34,95.34,95.34,95.34,0,crobis
2010-12-27,95.34,95.48,95.34,95.48,13140.56,crobis
2010-12-28,95.57,95.57,95.57,95.57,0,crobis
2010-12-29,95.58,95.58,95.58,95.58,0,crobis
2010-12-30,95.58,95.6,95.58,95.6,252284.49,crobis
2010-12-31,95.61,95.61,95.61,95.61,0,crobis
2011-01-03,95.63,95.63,95.63,95.63,0,crobis
2011-01-04,95.63,95.63,95.6,95.6,70376.62,crobis
2011-01-05,95.6,95.6,95.56,95.56,101064.28,crobis
2011-01-07,95.56,95.56,95.56,95.56,0,crobis
2011-01-10,95.51,95.51,95.51,95.51,0,crobis
2011-01-11,95.45,95.45,95.45,95.45,0,crobis
2011-01-12,95.46,95.46,95.46,95.46,0,crobis
2011-01-13,95.48,95.48,95.48,95.48,0,crobis
2011-01-14,95.42,95.42,95.42,95.42,0,crobis
